시도교육청코드,시도교육청명,표준학교코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220713,795,베이컨김치볶음밥  (5.6.9.10.13.)<br/>북어포달걀국  (1.5.6.)<br/>백김치  <br/>식물성요구르트  (2.)<br/>크로플/오디잼  (1.2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,556.9 Kcal,탄수화물(g) : 78.2<br/>단백질(g) : 19.8<br/>지방(g) : 19.0<br/>비타민A(R.E) : 146.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 24.1<br/>칼슘(mg) : 248.9<br/>철분(mg) : 3.2,20220720
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220712,795,찰보리밥  <br/>재첩얼갈이배추된장국(솔)  (5.6.13.18.)<br/>삼색묵무침  (5.6.13.)<br/>등심돈까스/소스  (1.2.5.6.10.12.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,570.1 Kcal,탄수화물(g) : 77.7<br/>단백질(g) : 24.6<br/>지방(g) : 15.1<br/>비타민A(R.E) : 144.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.1<br/>칼슘(mg) : 179.1<br/>철분(mg) : 5.9,20220719
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220711,795,검정쌀밥  <br/>근대감자된장국  (5.6.13.)<br/>치즈떡매콤닭볶음  (2.5.6.15.)<br/>모듬견과멸치볶음  (5.6.14.)<br/>배추김치  (9.)<br/>멜론  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,451.9 Kcal,탄수화물(g) : 76.7<br/>단백질(g) : 28.8<br/>지방(g) : 5.3<br/>비타민A(R.E) : 274.1<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 6.6<br/>칼슘(mg) : 156.3<br/>철분(mg) : 3.1,20220718
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220708,795,찰옥수수밥  <br/>열무쇠고기국  (5.6.16.)<br/>숙주맛살무침  (5.6.8.9.13.)<br/>임연수카레구이  (2.5.6.)<br/>배추김치  (9.)<br/>초코롤케이크  (1.2.5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,514.3 Kcal,탄수화물(g) : 66.5<br/>단백질(g) : 22.5<br/>지방(g) : 18.2<br/>비타민A(R.E) : 162.5<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 6.7<br/>칼슘(mg) : 144.8<br/>철분(mg) : 5.8,20220715
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220707,795,기장쌀밥  <br/>돼지고기김치찌개  (5.6.9.10.13.)<br/>달걀찜  (1.5.6.)<br/>짜장떡볶이  (5.6.8.9.)<br/>열무김치  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,553.5 Kcal,탄수화물(g) : 88.1<br/>단백질(g) : 24.8<br/>지방(g) : 11.6<br/>비타민A(R.E) : 154.0<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 5.4<br/>칼슘(mg) : 176.5<br/>철분(mg) : 3.2,20220714
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220706,795,가지밥/양념장  (5.6.16.)<br/>얼갈이배추된장국  (5.6.13.)<br/>순살양념치킨(수제)  (4.5.6.12.15.)<br/>깍두기  (9.)<br/>망고주스  (13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,554.3 Kcal,탄수화물(g) : 91.9<br/>단백질(g) : 26.4<br/>지방(g) : 9.7<br/>비타민A(R.E) : 162.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 22.2<br/>칼슘(mg) : 153.0<br/>철분(mg) : 3.1,20220713
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220705,795,율무밥  <br/>전복살미역국  (5.6.18.)<br/>돼지갈비찜  (5.6.10.)<br/>콩나물오색채  (5.6.8.9.)<br/>배추김치  (9.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,520.9 Kcal,탄수화물(g) : 67.9<br/>단백질(g) : 30.3<br/>지방(g) : 15.3<br/>비타민A(R.E) : 76.3<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 50.4<br/>칼슘(mg) : 135.7<br/>철분(mg) : 3.8,20220712
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220704,795,기장쌀밥  <br/>시금치된장국  (5.6.)<br/>마파두부2  (5.6.10.18.)<br/>메추리알양송이조림  (1.5.6.13.)<br/>배추김치  (9.)<br/>꿀토마토  (12.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,515.5 Kcal,탄수화물(g) : 69.2<br/>단백질(g) : 22.3<br/>지방(g) : 17.6<br/>비타민A(R.E) : 385.0<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 21.0<br/>칼슘(mg) : 169.3<br/>철분(mg) : 10.7,20220711
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220701,795,혼합곡밥  (5.)<br/>삼색수제비  (1.5.6.)<br/>명엽채호두볶음  (5.6.13.14.)<br/>오리훈제/야채샐러드  (1.5.6.13.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>두부 : 국내산<br/>콩 : 국내산,655.6 Kcal,탄수화물(g) : 65.3<br/>단백질(g) : 32.7<br/>지방(g) : 31.4<br/>비타민A(R.E) : 39.9<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 23.1<br/>칼슘(mg) : 119.6<br/>철분(mg) : 3.6,20220708
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220630,795,검정쌀밥  <br/>아욱된장국  (5.6.9.)<br/>간장순살찜닭2  (5.6.15.18.)<br/>잡채  (5.6.10.)<br/>배추김치  (9.)<br/>체리  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,519.3 Kcal,탄수화물(g) : 86.6<br/>단백질(g) : 27.6<br/>지방(g) : 8.3<br/>비타민A(R.E) : 275.6<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 14.6<br/>칼슘(mg) : 185.9<br/>철분(mg) : 3.3,20220707
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220629,795,베이컨볶음밥  (5.6.10.18.)<br/>팽이미소장국  (5.6.)<br/>로제떡볶이  (1.2.5.6.10.12.)<br/>배추겉절이  (9.)<br/>요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,600.2 Kcal,탄수화물(g) : 99.9<br/>단백질(g) : 18.5<br/>지방(g) : 14.2<br/>비타민A(R.E) : 75.2<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.8<br/>칼슘(mg) : 148.4<br/>철분(mg) : 2.6,20220706
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220628,795,찰옥수수밥  <br/>뼈없는감자탕  (5.6.9.10.13.)<br/>삼색나물무침  (5.6.)<br/>깐풍새우&두부(흑초)  (5.6.9.12.13.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,583.6 Kcal,탄수화물(g) : 75.0<br/>단백질(g) : 24.9<br/>지방(g) : 21.8<br/>비타민A(R.E) : 233.6<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 14.4<br/>칼슘(mg) : 148.8<br/>철분(mg) : 9.1,20220705
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220627,795,찰보리밥  <br/>종합어묵국  (1.5.6.8.9.18.)<br/>아몬드뮤즐리멸치볶음  (5.6.)<br/>콩나물불고기  (5.6.10.)<br/>배추김치  (9.)<br/>김구이  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,477.7 Kcal,탄수화물(g) : 67.4<br/>단백질(g) : 34.7<br/>지방(g) : 10.0<br/>비타민A(R.E) : 221.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 13.6<br/>칼슘(mg) : 175.6<br/>철분(mg) : 3.3,20220704
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220624,795,율무밥  <br/>호박잎된장국  (5.6.)<br/>숯불갈비맛오리불고기  (5.6.13.)<br/>감자채햄볶음  (5.6.10.)<br/>배추김치  (9.)<br/>수박  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,587.9 Kcal,탄수화물(g) : 81.2<br/>단백질(g) : 24.3<br/>지방(g) : 20.4<br/>비타민A(R.E) : 292.2<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 24.0<br/>칼슘(mg) : 158.5<br/>철분(mg) : 4.2,20220701
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220623,795,기장쌀밥  <br/>참치김치찌개  (5.6.13.)<br/>돼지갈비찜  (5.6.10.)<br/>비름나물무침  (5.6.)<br/>깍두기  (9.)<br/>짜먹는요구르트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,597.5 Kcal,탄수화물(g) : 76.6<br/>단백질(g) : 35.6<br/>지방(g) : 16.4<br/>비타민A(R.E) : 170.6<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 6.2<br/>칼슘(mg) : 161.6<br/>철분(mg) : 4.7,20220630
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220622,795,꽁보리열무비빔밥  (5.6.10.)<br/>유부된장국  (5.6.)<br/>치즈계란말이  (1.2.10.)<br/>오미자주스  (13.)<br/>기정떡  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,781.3 Kcal,탄수화물(g) : 137.8<br/>단백질(g) : 25.7<br/>지방(g) : 15.5<br/>비타민A(R.E) : 244.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 17.7<br/>칼슘(mg) : 240.5<br/>철분(mg) : 9.2,20220629
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220621,795,차조밥  <br/>북어포달걀국  (1.5.6.)<br/>매콤닭볶음  (5.6.15.)<br/>애호박새우젓볶음  (5.6.9.)<br/>배추김치  (9.)<br/>슈크림국화빵  (1.2.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,466.4 Kcal,탄수화물(g) : 69.5<br/>단백질(g) : 29.4<br/>지방(g) : 7.2<br/>비타민A(R.E) : 199.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 9.2<br/>칼슘(mg) : 145.0<br/>철분(mg) : 3.0,20220628
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220620,795,차수수밥  <br/>쇠고기버섯국  (5.6.16.)<br/>채어묵숙주볶음  (1.5.6.13.18.)<br/>임연수데리구이  (5.6.13.)<br/>배추김치  (9.)<br/>멜론  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,454.3 Kcal,탄수화물(g) : 67.4<br/>단백질(g) : 21.3<br/>지방(g) : 12.1<br/>비타민A(R.E) : 46.6<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 9.4<br/>칼슘(mg) : 99.1<br/>철분(mg) : 5.1,20220627
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220617,795,찰옥수수밥  <br/>우렁살된장국  (5.6.13.)<br/>수육  (5.6.10.13.)<br/>느타리버섯볶음  (5.6.13.18.)<br/>보쌈김치  (9.13.)<br/>쌈장  (5.6.14.)<br/>아이스반건시  (13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,584.3 Kcal,탄수화물(g) : 88.5<br/>단백질(g) : 34.4<br/>지방(g) : 13.9<br/>비타민A(R.E) : 89.6<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 6.7<br/>칼슘(mg) : 228.1<br/>철분(mg) : 4.7,20220624
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220616,795,차조밥  <br/>애호박고추장찌개  (5.6.9.10.)<br/>고구마순볶음  (5.6.)<br/>생선까스/타르타르소스  (1.2.5.6.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,655.1 Kcal,탄수화물(g) : 76.1<br/>단백질(g) : 21.5<br/>지방(g) : 30.4<br/>비타민A(R.E) : 63.3<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 4.5<br/>칼슘(mg) : 117.7<br/>철분(mg) : 2.4,20220623
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220615,795,짜장밥  (1.5.6.10.13.18.)<br/>배추김치  (9.)<br/>슬림단무지  <br/>사과주스  <br/>왕교자찐만두  (1.5.6.10.13.16.18.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,568.9 Kcal,탄수화물(g) : 94.9<br/>단백질(g) : 17.3<br/>지방(g) : 14.2<br/>비타민A(R.E) : 111.9<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 31.5<br/>칼슘(mg) : 55.3<br/>철분(mg) : 1.8,20220622
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220614,795,혼합곡밥  (5.)<br/>근대감자된장국  (5.6.13.)<br/>갑오징어브로콜리/초장  (5.6.13.17.)<br/>쇠고기버섯불고기  (5.6.16.18.)<br/>배추김치  (9.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,474.1 Kcal,탄수화물(g) : 71.7<br/>단백질(g) : 29.8<br/>지방(g) : 9.2<br/>비타민A(R.E) : 198.3<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 7.8<br/>칼슘(mg) : 117.7<br/>철분(mg) : 4.3,20220621
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220613,795,기장쌀밥  <br/>모듬햄찌개  (5.6.9.10.12.)<br/>메추리알양송이조림  (1.5.6.13.)<br/>쑥갓두부무침  (5.)<br/>깍두기  (9.)<br/>바나나  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,504.0 Kcal,탄수화물(g) : 69.5<br/>단백질(g) : 23.0<br/>지방(g) : 15.2<br/>비타민A(R.E) : 205.8<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 13.7<br/>칼슘(mg) : 157.2<br/>철분(mg) : 3.9,20220620
G10,대전광역시교육청,7451071,대전구봉초등학교,2,중식,20220610,795,혼합곡밥  (5.)<br/>버섯들깨수제비  (5.6.)<br/>모듬견과멸치볶음  (5.6.14.)<br/>닭살바베큐훈제/야채샐러드  (1.2.5.6.15.)<br/>배추김치  (9.)<br/>자몽푸딩  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,619.9 Kcal,탄수화물(g) : 75.0<br/>단백질(g) : 39.0<br/>지방(g) : 20.9<br/>비타민A(R.E) : 96.6<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 6.7<br/>칼슘(mg) : 208.4<br/>철분(mg) : 2.9,20220617
